id,start,stop,weekly_clicks,event,studied_credits,week,gender,imd_band,final_result,age_band_35-55,highest_education_HE Qualification,highest_education_Lower Than A Level,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,disability_Y,any_unusual_region,low_education
512805,5,6,3,0,120,6,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,6,7,3,0,120,7,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,7,9,7,0,120,9,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,9,13,51,0,120,13,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,13,14,10,0,120,14,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,14,15,3,0,120,15,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,15,16,3,0,120,16,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,16,17,1,0,120,17,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,17,18,5,0,120,18,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,18,19,19,0,120,19,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,19,22,11,0,120,22,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,22,23,8,0,120,23,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,23,29,1,0,120,29,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,29,31,4,0,120,31,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,31,32,64,0,120,32,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512805,32,33,40,0,120,33,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1
512883,0,0,17,0,120,0,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
512883,0,1,51,0,120,1,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
512883,1,2,15,0,120,2,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
512883,2,4,11,0,120,4,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
512883,4,6,16,0,120,6,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
512883,6,8,8,0,120,8,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
512883,8,9,3,1,120,9,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
512911,0,0,74,0,120,0,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,0,1,23,0,120,1,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,1,2,35,0,120,2,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,2,3,12,0,120,3,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,3,4,13,0,120,4,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,4,5,3,0,120,5,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,5,7,19,0,120,7,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,7,8,1,0,120,8,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,8,9,5,0,120,9,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,9,12,29,0,120,12,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,12,14,7,0,120,14,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,14,16,1,0,120,16,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,16,17,15,0,120,17,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512911,17,32,1,0,120,32,F,0-10%,Fail,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
512929,0,0,93,0,60,0,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,0,1,92,0,60,1,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,1,2,22,0,60,2,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,2,3,4,0,60,3,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,3,5,30,0,60,5,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,5,6,25,0,60,6,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,6,7,73,0,60,7,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,7,8,50,0,60,8,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,8,9,25,0,60,9,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,9,10,98,0,60,10,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,10,11,16,0,60,11,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,11,12,33,0,60,12,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,12,13,60,0,60,13,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,13,14,23,0,60,14,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,14,15,16,0,60,15,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,15,16,7,0,60,16,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,16,17,23,0,60,17,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,17,18,26,0,60,18,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,18,19,29,0,60,19,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,19,20,21,0,60,20,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,20,21,7,0,60,21,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,21,22,31,0,60,22,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,22,23,35,0,60,23,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,23,25,15,0,60,25,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,25,26,35,0,60,26,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,26,27,12,0,60,27,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,27,28,24,0,60,28,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,28,29,11,0,60,29,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,29,30,18,0,60,30,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,30,31,6,0,60,31,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,31,32,13,0,60,32,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512929,32,33,8,0,60,33,F,40-50%,Pass,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
512995,0,0,15,0,60,0,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,0,1,93,0,60,1,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,1,2,26,0,60,2,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,2,3,73,0,60,3,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,3,4,101,0,60,4,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,4,5,5,0,60,5,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,5,7,31,0,60,7,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,7,8,25,0,60,8,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,8,9,21,0,60,9,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,9,10,69,0,60,10,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,10,11,17,0,60,11,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,11,12,29,0,60,12,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,12,13,5,0,60,13,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,13,14,5,0,60,14,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,14,15,3,0,60,15,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,15,17,29,0,60,17,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,17,18,6,0,60,18,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,18,20,26,0,60,20,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,20,22,5,0,60,22,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,22,23,40,0,60,23,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,23,24,4,0,60,24,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,24,26,23,0,60,26,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,26,27,13,0,60,27,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,27,28,19,0,60,28,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,28,29,12,0,60,29,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,29,30,1,0,60,30,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,30,31,25,0,60,31,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
512995,31,32,46,0,60,32,F,10-20,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
513093,0,0,61,0,120,0,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,0,1,255,0,120,1,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,1,2,95,0,120,2,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,2,3,44,0,120,3,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,3,4,38,0,120,4,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,4,5,257,0,120,5,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,5,6,337,0,120,6,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,6,7,85,0,120,7,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,7,8,25,0,120,8,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,8,9,24,0,120,9,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,9,10,15,0,120,10,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,10,11,141,0,120,11,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,11,12,442,0,120,12,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,12,13,24,0,120,13,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,13,14,21,0,120,14,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,14,15,5,0,120,15,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,15,16,111,0,120,16,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,16,17,257,0,120,17,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,17,18,5,0,120,18,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,18,19,2,0,120,19,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,19,21,43,0,120,21,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,21,22,219,0,120,22,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,22,23,167,0,120,23,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,23,24,15,0,120,24,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,24,25,234,0,120,25,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,25,27,1,0,120,27,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,27,28,136,0,120,28,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,28,29,54,0,120,29,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,29,30,90,0,120,30,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,30,31,39,0,120,31,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,31,32,12,0,120,32,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513093,32,34,9,0,120,34,F,90-100%,Pass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
513210,0,1,279,0,120,1,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,1,2,116,0,120,2,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,2,3,2,0,120,3,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,3,6,24,0,120,6,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,6,7,23,0,120,7,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,7,9,1,0,120,9,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,9,10,2,0,120,10,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,10,12,22,0,120,12,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,12,14,131,0,120,14,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,14,17,110,0,120,17,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,17,18,13,0,120,18,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,18,19,57,0,120,19,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,19,22,55,0,120,22,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,22,23,219,0,120,23,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,23,26,104,0,120,26,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513210,26,27,2,0,120,27,F,30-40%,Withdrawn,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1
513315,0,0,417,0,60,0,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,0,1,116,0,60,1,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,1,2,106,0,60,2,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,2,3,66,0,60,3,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,3,4,133,0,60,4,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,4,5,46,0,60,5,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,5,6,19,0,60,6,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,6,7,31,0,60,7,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,7,8,48,0,60,8,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,8,9,15,0,60,9,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,9,10,110,0,60,10,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,10,11,87,0,60,11,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,11,12,6,0,60,12,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,12,13,11,0,60,13,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,13,15,29,0,60,15,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,15,16,60,0,60,16,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,16,17,3,0,60,17,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,17,18,22,0,60,18,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,18,19,4,0,60,19,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,19,20,16,0,60,20,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,20,22,14,0,60,22,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,22,23,2,0,60,23,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,23,24,39,0,60,24,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,24,25,14,0,60,25,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,25,26,11,0,60,26,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,26,27,66,0,60,27,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,27,28,91,0,60,28,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,28,30,21,0,60,30,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513315,30,31,5,0,60,31,F,10-20,Pass,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1
513733,0,0,248,0,60,0,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,0,1,532,0,60,1,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,1,2,255,0,60,2,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,2,3,281,0,60,3,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,3,4,329,0,60,4,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,4,5,245,0,60,5,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,5,6,272,0,60,6,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,6,7,438,0,60,7,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,7,8,219,0,60,8,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,8,9,124,0,60,9,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,9,10,224,0,60,10,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,10,11,39,0,60,11,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,11,12,106,0,60,12,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,12,13,71,0,60,13,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,13,14,44,0,60,14,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,14,15,9,0,60,15,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,15,16,224,0,60,16,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,16,17,259,0,60,17,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,17,18,156,0,60,18,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,18,19,150,0,60,19,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,19,20,162,0,60,20,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,20,21,191,0,60,21,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,21,22,166,0,60,22,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,22,23,49,0,60,23,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,23,24,30,0,60,24,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,24,25,65,0,60,25,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,25,26,47,0,60,26,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,26,27,113,0,60,27,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,27,28,121,0,60,28,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,28,29,70,0,60,29,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,29,30,27,0,60,30,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,30,31,165,0,60,31,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,31,32,165,0,60,32,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,32,33,51,0,60,33,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513733,33,34,10,0,60,34,F,10-20,Fail,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
513757,0,0,89,0,120,0,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,0,1,96,0,120,1,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,1,2,85,0,120,2,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,2,3,11,0,120,3,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,3,5,28,0,120,5,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,5,6,5,0,120,6,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,6,7,38,0,120,7,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,7,10,19,0,120,10,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,10,11,27,0,120,11,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,11,12,60,0,120,12,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,12,13,1,0,120,13,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,13,14,2,0,120,14,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,14,15,1,0,120,15,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
513757,15,16,8,0,120,16,F,30-40%,Pass,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
